id,temp_range,head,head_image,head_color,head_material,head_style,head_vector,outerwear,outerwear_image,outerwear_color,outerwear_material,outerwear_style,outerwear_vector,top,top_image,top_color,top_material,top_style,top_vector,bottom,bottom_image,bottom_color,bottom_material,bottom_style,bottom_vector,shoes,shoes_image,shoes_color,shoes_material,shoes_style,shoes_vector,general_vector
1324,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Black Ribbed Turtleneck,black_ribbed_turtleneck.png,black,wool,business,tops_vector_43,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_25_tops_vector_43_bottoms_vector_63_shoes_vector_84
1325,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Black Ribbed Turtleneck,black_ribbed_turtleneck.png,black,wool,business,tops_vector_43,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_25_tops_vector_43_bottoms_vector_64_shoes_vector_81
1326,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Black Ribbed Turtleneck,black_ribbed_turtleneck.png,black,wool,business,tops_vector_43,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_25_tops_vector_43_bottoms_vector_64_shoes_vector_82
1327,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Black Ribbed Turtleneck,black_ribbed_turtleneck.png,black,wool,business,tops_vector_43,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_25_tops_vector_43_bottoms_vector_64_shoes_vector_83
1328,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Black Ribbed Turtleneck,black_ribbed_turtleneck.png,black,wool,business,tops_vector_43,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_25_tops_vector_43_bottoms_vector_64_shoes_vector_84
1329,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_61_shoes_vector_81
1330,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_61_shoes_vector_82
1331,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_61_shoes_vector_83
1332,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_61_shoes_vector_84
1333,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_62_shoes_vector_81
1334,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_62_shoes_vector_82
1335,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_62_shoes_vector_83
1336,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_62_shoes_vector_84
1337,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_63_shoes_vector_81
1338,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_63_shoes_vector_82
1339,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_63_shoes_vector_83
1340,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_63_shoes_vector_84
1341,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_64_shoes_vector_81
1342,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_64_shoes_vector_82
1343,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_64_shoes_vector_83
1344,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Blue Trench Coat,blue_trench_coat.png,blue,polyester,streetwear,outerwear_vector_25,Cream Cable Knit Sweater,cream_cable_knit_sweater.png,white,wool,minimalism,tops_vector_44,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_25_tops_vector_44_bottoms_vector_64_shoes_vector_84
1345,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_61_shoes_vector_81
1346,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_61_shoes_vector_82
1347,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_61_shoes_vector_83
1348,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Light Blue Jeans,light_blue_jeans.png,blue,denim,casual,bottoms_vector_61,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_61_shoes_vector_84
1349,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_62_shoes_vector_81
1350,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_62_shoes_vector_82
1351,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_62_shoes_vector_83
1352,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Skinny Jeans,black_skinny_jeans.png,black,denim,punk,bottoms_vector_62,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_62_shoes_vector_84
1353,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_63_shoes_vector_81
1354,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_63_shoes_vector_82
1355,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_63_shoes_vector_83
1356,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Black Dress Pants,black_dress_pants.png,black,flax,business,bottoms_vector_63,Dark Brown Riding Boots,dark_brown_riding_boots.png,brown,leather,military,shoes_vector_84,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_63_shoes_vector_84
1357,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Black Combat Boots,black_combat_boots.png,black,leather,grunge,shoes_vector_81,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_64_shoes_vector_81
1358,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Black Chelsea Boots,black_chelsea_boots.png,black,suede,grunge,shoes_vector_82,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_64_shoes_vector_82
1359,-10_0,White Basic Beanie,white_basic_beanie.png,white,cotton,casual,head_vector_6,Black Wool Coat,black_wool_coat.png,black,wool,classic,outerwear_vector_26,White Pullover Hoodie,white_pullover_hoodie.png,white,cotton,casual,tops_vector_41,Cream Washed Jeans,cream_washed_jeans.png,grey,denim,classic,bottoms_vector_64,Brown Hiking Boots,brown_hiking_boots.png,brown,leather,classic,shoes_vector_83,general_head_vector_6_outerwear_vector_26_tops_vector_41_bottoms_vector_64_shoes_vector_83
